reads,mean,sd,max,perc_compl,sd_upr_perc_compl,sd_lwr_perc_compl,max_perc_compl
240000,318.42,7.42529120607061,338,33.377358490566,34.1556909021038,32.5990260790282,35.4297693920335
250000,322.69,8.01349241005821,343,33.8249475890985,34.6649363113269,32.9849588668702,35.9538784067086
260000,324.57,7.07000350034917,345,34.0220125786163,34.7631030922798,33.2809220649529,36.1635220125786
270000,329.38,7.27911083481043,346,34.5262054507338,35.2892149722024,33.7631959292652,36.2683438155136
280000,332.07,6.87442192243659,344,34.8081761006289,35.5287654006747,34.0875868005832,36.0587002096436
290000,336.77,7.59831852744043,358,35.3008385744235,36.0973080217443,34.5043691271027,37.5262054507338
3e+05,337.72,6.88591007607256,352,35.4004192872117,36.122212796234,34.6786257781895,36.8972746331237
310000,341.44,7.05149887354712,367,35.79035639413,36.5295072194494,35.0512055688106,38.4696016771488
320000,342.53,6.61717233393311,358,35.9046121593291,36.5982360937037,35.2109882249546,37.5262054507338
330000,346.49,6.78455614024986,363,36.3197064989518,37.0308759056866,35.608537092217,38.0503144654088
340000,348.03,6.78598526078535,363,36.4811320754717,37.1924512851976,35.7698128657458,38.0503144654088
350000,350.65,6.78437747901587,368,36.7557651991614,37.4669158783035,36.0446145200193,38.5744234800839
360000,353.28,5.54882825013488,368,37.0314465408805,37.6130847222364,36.4498083595246,38.5744234800839
370000,354.32,5.97787165259923,374,37.1404612159329,37.7670725002725,36.5138499315934,39.2033542976939
380000,356.26,6.38593783403832,371,37.3438155136268,38.0132010308216,36.674429996432,38.8888888888889
390000,357.97,6.0142171627576,373,37.5230607966457,38.1534818828886,36.8926397104028,39.0985324947589
4e+05,361.04,6.43211638670517,376,37.8448637316562,38.5190897679985,37.1706376953139,39.4129979035639
410000,361.6,5.73312191294472,373,37.9035639412998,38.5045201166609,37.3026077659387,39.0985324947589
420000,364.16,4.74760971224447,374,38.1719077568134,38.6695607664827,37.6742547471442,39.2033542976939
430000,365.69,5.76421387668445,384,38.332285115304,38.936500406361,37.7280698242469,40.251572327044
440000,366.34,6.35676685497312,382,38.4004192872117,39.0667470497875,37.7340915246359,40.041928721174
450000,369.83,6.30865206752527,384,38.7662473794549,39.4275316632626,38.1049630956472,40.251572327044
460000,369.39,5.98296403013244,381,38.7201257861635,39.3472708626973,38.0929807096297,39.937106918239
470000,370.7,5.96877396340845,386,38.8574423480084,39.4830999961644,38.2317846998524,40.461215932914
480000,372.15,6.00231436845637,386,39.0094339622642,39.6386073761485,38.3802605483798,40.461215932914
490000,373.98,6.20032583047378,389,39.2012578616352,39.85118719397,38.5513285293004,40.7756813417191
5e+05,375.29,5.73716397752849,390,39.3385744234801,39.9399542953384,38.7371945516217,40.8805031446541
510000,375.6,5.58497262230704,388,39.3710691823899,39.9564960820028,38.785642282777,40.6708595387841
520000,377.5,5.43185516237781,392,39.5702306079665,40.1396074593687,39.0008537565642,41.0901467505241
530000,379.21,5.36410629682488,391,39.7494758909853,40.3117511841536,39.1872005978171,40.9853249475891
540000,379.81,5.32137864721829,394,39.8123689727463,40.3701654766476,39.254572468845,41.2997903563941
550000,381.31,4.80886176918733,398,39.9696016771488,40.4736752378603,39.4655281164374,41.7190775681342
560000,381.3,5.2752519208359,393,39.9685534591195,40.5215148763979,39.4155920418411,41.1949685534591
570000,383.2,5.69067995795216,397,40.167714884696,40.7642222178147,39.5712075515773,41.6142557651992
580000,384.33,4.83057392495389,396,40.2861635220126,40.7925129900371,39.7798140539881,41.5094339622642
590000,384.19,5.32517368237645,397,40.2714884696017,40.8296827759304,39.7132941632729,41.6142557651992
6e+05,386.03,5.04215562367261,397,40.4643605870021,40.9928884301544,39.9358327438498,41.6142557651992
610000,386.26,4.8526156645544,400,40.4884696016771,40.9971295245864,39.9798096787679,41.9287211740042
620000,386.87,4.64204543909103,398,40.5524109014675,41.0389984736993,40.0658233292357,41.7190775681342
630000,387.6,4.63190516467527,398,40.6289308176101,41.1144554679953,40.1434061672248,41.7190775681342
640000,389.28,4.79705296736623,399,40.8050314465409,41.307867187355,40.3021957057268,41.8238993710692
650000,389.95,5.01185463363483,403,40.8752620545073,41.4006136932531,40.3499104157615,42.2431865828092
660000,390.31,4.71981638060917,405,40.9129979035639,41.4077375661016,40.4182582410263,42.4528301886792
670000,391.38,4.7583631851741,405,41.0251572327044,41.5239374407939,40.5263770246149,42.4528301886792
680000,390.96,4.92759699257276,405,40.9811320754717,41.4976516763703,40.4646124745731,42.4528301886792
690000,391.81,4.5520447176089,401,41.0702306079665,41.547384142307,40.5930770736259,42.0335429769392
7e+05,393.27,5.07291281656254,402,41.2232704402516,41.7550223078158,40.6915185726874,42.1383647798742
710000,393.92,4.96183413465202,404,41.2914046121593,41.811513012018,40.7712962123006,42.3480083857442
720000,393.77,4.88215675142191,407,41.2756813417191,41.7874378146145,40.7639248688237,42.6624737945493
730000,395.92,4.09404593540572,406,41.5010482180294,41.9301934942773,41.0719029417814,42.5576519916143
740000,394.9,4.27938445493406,404,41.3941299790356,41.8427027730539,40.9455571850174,42.3480083857442
750000,395.03,4.11809262507376,405,41.4077568134172,41.8394227070308,40.9760909198036,42.4528301886792
760000,396.64,4.02145759795142,407,41.5765199161426,41.9980563519865,41.1549834802986,42.6624737945493
770000,397.93,3.84879621742076,406,41.7117400419287,42.1151778005682,41.3083022832892,42.5576519916143
780000,397.65,4.50448710070348,407,41.6823899371069,42.1545583963002,41.2102214779137,42.6624737945493
790000,397.89,3.85309792717024,406,41.7075471698113,42.1114358414225,41.3036584982002,42.5576519916143
8e+05,399.04,4.4922379745737,409,41.8280922431866,42.2989767268945,41.3572077594786,42.8721174004193
810000,398.85,4.05610899779828,408,41.8081761006289,42.2333447586791,41.3830074425788,42.7672955974843
820000,399.64,4.10842937376218,409,41.8909853249476,42.3216382991365,41.4603323507587,42.8721174004193
830000,400.16,3.83687583348955,411,41.9454926624738,42.3476809049779,41.5433044199697,43.0817610062893
840000,400.54,4.09587128901307,409,41.9853249475891,42.4146615606932,41.555988334485,42.8721174004193
850000,401.07,3.81981807171626,409,42.0408805031446,42.4412807203057,41.6404802859836,42.8721174004193
860000,400.87,4.46004710760102,413,42.0199161425576,42.4874263215515,41.5524059635638,43.2914046121593
870000,401.39,3.75484871717742,408,42.0744234800839,42.4680134923666,41.6808334678011,42.7672955974843
880000,402.63,3.18663560273943,412,42.2044025157233,42.5384314048993,41.8703736265472,43.1865828092243
890000,402.86,3.24743877322708,409,42.2285115303983,42.568913917529,41.8881091432676,42.8721174004193
9e+05,402.65,3.15708278592306,410,42.206498951782,42.5374300614175,41.8755678421464,42.9769392033543
910000,403.04,3.79505260074538,413,42.2473794549266,42.64518371077,41.8495751990833,43.2914046121593
920000,403.4,3.71728150913834,413,42.2851153039832,42.6747674537881,41.8954631541784,43.2914046121593
930000,404.54,2.85126234669786,410,42.4046121593291,42.7034866191507,42.1057376995076,42.9769392033543
